what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366055985725
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366055986483
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366055987439
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366055991289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366056003984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056004322
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056047763
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366056049401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366056070449
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366056075135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056075568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056080202
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366056083838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056086270
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366056088145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056088161
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366056089994
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366056091038
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366056091998
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366056095785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056109008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056123800
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366056127174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366056152705
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366056153087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056153533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056158362
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366056159120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056161736
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366056163669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056163680
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366056165648
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366056166578
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366056167538
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366056171356
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366056186800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056208557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056240563
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366056244685
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366056244771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056249528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056305671
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366056310750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366056312786
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366056319455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056319945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056324711
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366056326729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056330418
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366056332465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056332477
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366056334470
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366056335373
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366056336358
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366056340056
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366056351798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366056353903
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366056354559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056355161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056360019
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366056360956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056364522
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366056366449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056366461
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366056368376
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366056369323
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366056370281
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366056374204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056478711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056487266
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366056487287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056494833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056495255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056497973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056502326
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366056504099
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366056510395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366056547678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366056552404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366056564110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366056566802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056581436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056583734
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366056584478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056584993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056588929
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366056591854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056592446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056596075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056596101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056604679
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366056604737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056607193
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366056609428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056609442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056609575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056613809
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366056615764
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366056617148
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366056637767
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366056638008
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366056638058
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366056639064
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366056647431
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366056648526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056649058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056652992
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366056653015
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366056675229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056677595
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366056679799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366056679811
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366056682076
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366056703035
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366056703994
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366056707730
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366056716254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366056728160
